,z,CSFHQ50,CSFHQ16,CSFHQ84,CSFHQ05,CSFHQ95,CAGNHQ50,CAGNHQ16,CAGNHQ84,CAGNHQ05,CAGNHQ95,CSMHQ50,CSMHQ16,CSMHQ84,CSMHQ05,CSMHQ95,CSMH_R041_Q50,CSMH_R041_Q16,CSMH_R041_Q84,CSMH_R041_Q05,CSMH_R041_Q95,CSFHERR,CAGNHERR,CSMHERR,CSMH_R041_ERR
12,1.2000000000000002,-1.1323773336599894,-1.1629332834782176,-1.0984569458768736,-1.1855625613825609,-1.0788603160865753,41.56637115993052,41.52386457531206,41.60852305158206,41.493969075879086,41.63190107770422,8.194355587874568,8.15995607932281,8.228200793989767,8.133923837565815,8.250399658074993,8.196853839298873,8.163513031145104,8.231823558189971,8.137322441226903,8.255043489042052,0.032238168800671985,0.042329238135000224,0.03412235733347835,0.034155263522433366
13,1.3,-1.1219122967250204,-1.1514457283306692,-1.0849555420362476,-1.1745079243813503,-1.065345434411096,41.5762939405237,41.535352203901446,41.61824359096087,41.50933774913762,41.64104659246489,8.157876372470383,8.1244959648056,8.191738952384314,8.097036979944582,8.216278347346869,8.158020351693999,8.123287285233406,8.193194022007606,8.097663972174265,8.217193974966271,0.0332450931472108,0.04144569352971317,0.03362149378935708,0.03495336838710017
14,1.4000000000000001,-1.1149992874363814,-1.1459690767307311,-1.0781010842776817,-1.1708210426316872,-1.0583996142091392,41.58102294977165,41.54122396967341,41.62370543633487,41.51629058130017,41.645702949527646,8.12018067761832,8.087013738344899,8.154623261323694,8.058244586483525,8.181564417750963,8.118264875619769,8.08251087966145,8.153862368478508,8.056207481749533,8.178965750352033,0.03393399622652471,0.041240733330731416,0.033804761489397706,0.03567574440852894
15,1.5,-1.1121024447245302,-1.145117184663653,-1.0749376172925886,-1.1701755330673056,-1.0542230031165634,41.584877292344686,41.54090673514102,41.62706384917786,41.51736970600739,41.64707883264226,8.083632840226942,8.04963965880831,8.119507211849351,8.022044122908783,8.146173438082926,8.077930781298692,8.041381962103653,8.11389964168288,8.014546537000697,8.139953322794,0.03508978368553217,0.04307855701841845,0.03493377652052043,0.036258839789613084
16,1.6,-1.1133294726619043,-1.1469331609616362,-1.0753544402390542,-1.172881571299757,-1.0535272572720602,41.585184979064636,41.53945253183033,41.62665511464871,41.51420288956031,41.64889668136047,8.045854520324248,8.012170219449548,8.082791005000729,7.985412065561763,8.108307968690323,8.038039186748753,8.000853087922607,8.074060551909472,7.973314217129759,8.099574720287816,0.03578936036129099,0.043601291409192555,0.03531039277559067,0.036603731993432476
17,1.7000000000000002,-1.1173371208458192,-1.1528768346719926,-1.0790042263922803,-1.1793412894561286,-1.056475243808258,41.58166978389719,41.534316589073185,41.62520789207905,41.50845568608135,41.648961551782534,8.00783109503919,7.974397569101152,8.044984809252465,7.946992812289266,8.071161042720842,7.998314208971795,7.960107455862252,8.034970045705979,7.9331207424914005,8.058925740136123,0.03693630413985616,0.04544565150293067,0.03529362007565684,0.03743129492186359
18,1.8,-1.1229635777965814,-1.1613582635777744,-1.0845167397853648,-1.1870238994017788,-1.0616056502931432,41.57475593525676,41.525009607821815,41.62126799605298,41.498694464994585,41.6489450115782,7.970344761538459,7.93644656210003,8.008172386792811,7.9096857916167185,8.03381410452339,7.95890929174691,7.920142018440052,7.995035025138088,7.893281060294013,8.020192658034071,0.0384207618962048,0.0481291941155817,0.03586291234639072,0.03744650334901767
19,1.9000000000000001,-1.1301344732207041,-1.1703957253949122,-1.0926629208785377,-1.1958999736820892,-1.0680540053609613,41.56736166175141,41.51501052396597,41.61644414763074,41.485844688619224,41.64789303930107,7.934483507934941,7.898801291259532,7.970933741446248,7.872097832117902,7.997181976972496,7.919752646821568,7.879951575353491,7.956282039703714,7.853773471983861,7.980509427408907,0.03886640225818727,0.05071681183238397,0.036066225093358106,0.03816523217511136
20,2.0,-1.139272052491673,-1.1807530264777013,-1.1015755553191666,-1.2057081402521521,-1.0753040286471458,41.55959460878897,41.50483872787171,41.609894647499054,41.47318439344225,41.64525946127214,7.896473237335865,7.862195071838357,7.935500907915549,7.836818446275456,7.960420343187778,7.880552560768342,7.841244160431709,7.918075238567683,7.814996763542911,7.943023048113274,0.03958873557926734,0.05252795981367342,0.03665291803859594,0.03841553906798678
21,2.1,-1.1491714806836055,-1.1912545504657388,-1.1110650448501567,-1.2162466495588538,-1.0838989150584095,41.548494842816275,41.49223949289975,41.603605132180704,41.4590949544393,41.63946642934164,7.860336505559897,7.825365030937805,7.900348489824565,7.800892648043474,7.925560961038505,7.841492065127107,7.802190516145655,7.879915194082518,7.776323110121991,7.905020838195907,0.04009475280779107,0.05568281964047728,0.037491729443380084,0.0388623389684315
22,2.2,-1.160223153516828,-1.2020669876758054,-1.1222504053414515,-1.2279458693210639,-1.092706915309834,41.53602513530112,41.48011113822501,41.59588000581489,41.444041964624084,41.63409044527072,7.82521177383231,7.789677768080308,7.864454300336666,7.7645093407179075,7.893023646088852,7.803485594359589,7.764656265121427,7.842500056110175,7.738215277908494,7.868950778951221,0.03990829116717698,0.05788443379493913,0.037388266128179026,0.038921895494374414
23,2.3000000000000003,-1.1712189827571569,-1.2134428072717758,-1.1334439899988105,-1.2388846359517367,-1.104230192964337,41.52355400422088,41.466516870175234,41.58653541693638,41.428919495991636,41.62733460595098,7.7897790061088115,7.7541409973934705,7.830136890192519,7.7296675945391815,7.858772952513255,7.766132335052666,7.726667759805764,7.80532560801548,7.700049006097765,7.831984766997673,0.03999940863648266,0.06000927338057238,0.03799794639952436,0.039328924104857776
24,2.4000000000000004,-1.182331491394895,-1.2247753635255139,-1.1452365076917697,-1.249962595808694,-1.115644360263743,41.51087626639645,41.45263711241905,41.57610515195239,41.413368710195925,41.62004280849825,7.754930599246113,7.719484239408732,7.795163836378881,7.693303261702046,7.82408497809789,7.7294489814815766,7.68999426061862,7.769512330986615,7.662041711815119,7.7961526992463375,0.0397694279168721,0.061734019766671366,0.03783979848507446,0.03975903518399759
25,2.5,-1.194194840616814,-1.2363586356377505,-1.1569315774686237,-1.2620276399702601,-1.1271577779446709,41.49740570087641,41.438238273067434,41.566801019814896,41.39785446093576,41.60974850885536,7.719993192704167,7.685565021407006,7.760768637004262,7.655712644279188,7.78978295484835,7.6928286789383655,7.652611762133993,7.733310432537735,7.6244649115071,7.7609137684005205,0.03971352908456338,0.0642813733737313,0.037601807798627984,0.04034933520187112
26,2.6,-1.2057971705642698,-1.248454388436057,-1.1689799814857194,-1.2742775731461204,-1.1391052680477292,41.48349128345938,41.42310914487737,41.555461077346784,41.382395092347515,41.599247093033384,7.684801356155708,7.652850955418889,7.728718736998489,7.619526153793529,7.75857682163967,7.6567437798792835,7.6155577536195835,7.6989057028503085,7.587457157170562,7.725564802302423,0.03973720347516885,0.0661759662347059,0.03793389078979992,0.041673974615362486
27,2.7,-1.218070293061498,-1.2605675895746993,-1.1806928078271566,-1.2863009932278169,-1.151540716098568,41.46919530208278,41.40747637993706,41.542972623732076,41.366602277083174,41.588841454244,7.650850346110973,7.6160147063561725,7.697098375688186,7.5842726331109755,7.72256606955563,7.621556596186354,7.579303068334205,7.664614561004434,7.550751821428993,7.690642298691261,0.03993739087377135,0.0677481218975089,0.04054183466600669,0.042655746335114486
28,2.8000000000000003,-1.2303631700158653,-1.2727911322664947,-1.193289227766284,-1.2995447608956376,-1.1645535758502878,41.454501682445255,41.391145526716976,41.530182012503865,41.351178393329285,41.57729756410367,7.618339682278776,7.581153302928562,7.665795114256448,7.549141921708149,7.688673540737731,7.586646437316902,7.543591767424669,7.6304604700543415,7.5139763056433075,7.655513196895088,0.039750952250105276,0.06951824289344444,0.04232090566394309,0.043434351314836306
29,2.9000000000000004,-1.2428458312294977,-1.284850892174307,-1.2056382826532026,-1.311685202585194,-1.1786583173680272,41.43889419929567,41.37519546985948,41.51667868703642,41.33512510988942,41.565040113928006,7.5867503383814014,7.546007206331046,7.631922601865744,7.513816506896984,7.655543814305132,7.552033779180347,7.507582059506335,7.596135642688246,7.477445398288159,7.622662365696999,0.03960630476055216,0.07074160858847023,0.042957697767349146,0.04427679159095543
30,3.0,-1.2557218740423233,-1.2970469040582595,-1.2178775330936666,-1.3242972446674106,-1.1916462319835788,41.42331198596728,41.35901480609752,41.50309014973938,41.31889573049735,41.55203639829531,7.554875072591086,7.509825872115878,7.59995124933182,7.478893863994623,7.6235376681148495,7.518248501623765,7.471962942109702,7.563994901233329,7.441171838111876,7.590482453661555,0.03958468548229643,0.07203767182092946,0.0450626886079708,0.04601597956181358
31,3.1,-1.2683709439175825,-1.3096777663606365,-1.2300219944655773,-1.3367645224550768,-1.2038959951609978,41.40743985591763,41.34286659843728,41.48879880300662,41.30256567971543,41.537802847896295,7.5218004231106175,7.476924361707747,7.569129758415276,7.444326780501984,7.593866317454047,7.484434701588554,7.437057367767903,7.532065768551427,7.405793581764688,7.559527126307854,0.03982788594752962,0.07296610228466704,0.04610269835376446,0.047504200391762286
32,3.2,-1.2812733873305586,-1.322324268667787,-1.2427205279293,-1.3489059587962222,-1.2165334359423994,41.39147942552531,41.32657859008167,41.47436427356471,41.285484644881905,41.52376701337466,7.490620596136942,7.4454157953463636,7.539969112211942,7.410156930615301,7.565032703600606,7.450817642592711,7.402116525559637,7.50044374114896,7.370292684957708,7.5290920354856326,0.03980187036924343,0.07389284174152166,0.047276658432789276,0.049163607794661335
33,3.3000000000000003,-1.2938963462720185,-1.3342491105218737,-1.2552569712259294,-1.3621687709491739,-1.2292105589602915,41.374988265983205,41.310043892745334,41.45917477773952,41.268259923245054,41.508988774113845,7.460613389429791,7.413683357447874,7.5104450932343285,7.375606273033207,7.536599710961554,7.418316126675941,7.3681529056946005,7.4694262695920255,7.335901189728415,7.4994227277687155,0.03949606964797214,0.07456544249709296,0.048380867893227375,0.050636681948712514
34,3.4000000000000004,-1.306079509809145,-1.3472260526474034,-1.267385107650501,-1.3743165628780727,-1.241810753877927,41.35856367229623,41.292850840836294,41.444015548058864,41.252358237177994,41.494029152959875,7.430512264490979,7.381402425800093,7.480453814490021,7.342487465189095,7.5086260719438975,7.386134472847513,7.333976394522383,7.438635179290467,7.300852657654217,7.469797937984858,0.03992047249845121,0.07558235361128496,0.04952569434496379,0.052329392384041995
35,3.5,-1.318983457032548,-1.3603136352224856,-1.2799462730604376,-1.3876142369324667,-1.2544341096555118,41.34186372232355,41.27582947654976,41.4279775973134,41.2364403816174,41.47832477786642,7.398622358509645,7.348141961442543,7.450499299652616,7.307374102470541,7.481051759881542,7.353634488645325,7.300340867091707,7.408215183477763,7.265560933641747,7.44125679100717,0.04018368108102399,0.07607406038182063,0.051178669105036434,0.05393715819302791
36,3.6,-1.3322397382099633,-1.3724524130437608,-1.2932363412200427,-1.3998551339549135,-1.2663248882268046,41.32459314169856,41.25904471486484,41.41188780248238,41.219655633840176,41.46232130590943,7.367587477895879,7.316340024843759,7.421739781386734,7.2713252948498095,7.453908440082227,7.320992154783178,7.267864094647778,7.377551356109696,7.230410068795821,7.41335899267494,0.03960803591185902,0.07642154380877031,0.052699878271487144,0.05484363073095899
37,3.7,-1.3452948255895594,-1.3861919514220362,-1.3064363793365816,-1.412615948861331,-1.2797557021396924,41.307568939859785,41.24207012718537,41.39580498187445,41.202052128445985,41.445256816141196,7.336412087717921,7.282392501021678,7.392294442515364,7.239053437722534,7.425037270798108,7.289023741849128,7.234079949087928,7.348856726257845,7.1959197071246574,7.384864488973897,0.03987778604272729,0.07686742734453844,0.05495097074684274,0.05738838858495843
38,3.8000000000000003,-1.358223314761049,-1.3991220168607534,-1.3190761308190366,-1.4259815467813788,-1.2917359953717191,41.28942064550907,41.22354047133503,41.37972746273616,41.183453665627546,41.428348830311826,7.306670291654916,7.249148366172731,7.363720640108174,7.205530706491303,7.399246540517184,7.257749127031188,7.200993509186649,7.319658027767172,7.161116474863829,7.3576708481781035,0.040022943020858404,0.07809349570056767,0.05728613696772156,0.059332259290261646
39,3.9000000000000004,-1.3706035894281738,-1.411552803163976,-1.3314836458606334,-1.4392659597715165,-1.303564247965792,41.27142253440721,41.205314307621514,41.362935192234495,41.164771935109975,41.41113028189569,7.276349232977445,7.218416129689196,7.334829945631508,7.171721083386214,7.373501399330604,7.22628430258265,7.1677754407081675,7.291082278329312,7.1266804595921425,7.329652153021075,0.04003457865167126,0.07881044230649081,0.05820690797115624,0.06165341881057218
40,4.0,-1.3839967889348126,-1.4247344454100772,-1.3441932871611177,-1.4533912902092831,-1.3161281786221104,41.25372631770958,41.18775337562531,41.34636251778733,41.14599004478392,41.39416198826672,7.246452593272711,7.185156996493751,7.307919450269195,7.138330656858245,7.348749017219656,7.195194726210807,7.134447714605652,7.261551794206623,7.091949728743985,7.302436941081831,0.04027057912447973,0.07930457108100697,0.061381226887722296,0.06355203980048563
41,4.1000000000000005,-1.3972649183099528,-1.438279854827186,-1.3565854896961427,-1.467514446739062,-1.3288945149689941,41.23572432163181,41.16841491570357,41.32803147962636,41.12843328061895,41.37639377729481,7.216697781832311,7.152675597134943,7.281393503111512,7.1043828060452485,7.324780982069115,7.164563764084715,7.101311018342561,7.232671634261306,7.057985205637119,7.274678528192291,0.04084718256552167,0.07980828196139456,0.06435895298828465,0.06568030795937263
42,4.2,-1.4101617104414155,-1.4526345618015215,-1.3682856604850813,-1.4805619914721269,-1.340686980629155,41.217327464753566,41.14970177910535,41.310483432830736,41.109930706289845,41.358878392338234,7.1890324468714635,7.1216479322743576,7.253978551601834,7.0720221233265494,7.300331062811226,7.134202523550454,7.06862990526595,7.205115808296856,7.024961384115488,7.247891828338548,0.04217445065822012,0.08039082686269339,0.06616530966373801,0.06824295151545323
43,4.3,-1.4233888476606469,-1.466677497575993,-1.3806804053888198,-1.4960912324929079,-1.3532918398070908,41.199093490356574,41.13063171561253,41.29363184263774,41.0903426768764,41.340260738637035,7.160084201800541,7.0901531894866014,7.2268642230304,7.040327151277769,7.274906304027324,7.104175957495766,7.035916905970902,7.177704293961288,6.991298963183554,7.222607084741698,0.042998546093586665,0.0815000635126033,0.06835551677189944,0.07089369399519274
44,4.4,-1.4360884312776023,-1.4810196565226572,-1.3930787814694336,-1.5108538304820096,-1.3663532510619254,41.1802264887701,41.111728290719924,41.27574758252976,41.06983230705886,41.32298639167527,7.131279868495566,7.057917594629631,7.200874577188049,7.008778789734841,7.249221477387157,7.074470757142931,7.002374105516223,7.150780300392305,6.956820733900729,7.196556308480029,0.04397043752661178,0.08200964590491822,0.07147849127920924,0.07420309743804099
45,4.5,-1.4495160942471923,-1.4954047110165112,-1.404985859042096,-1.5244993613991316,-1.3787357219178356,41.162411508130845,41.092210377078516,41.25825590085931,41.050208802029076,41.30491425743203,7.1021405257900545,7.026406049178256,7.1780023959434605,6.977271916561759,7.224094878460143,7.044802655705657,6.970040331852514,7.122988926015467,6.922520449834342,7.1712849908328975,0.04520942598720756,0.08302276189039759,0.07579817338260231,0.07647429708147646
46,4.6000000000000005,-1.462847880806918,-1.509736189128619,-1.4177513540598266,-1.5393671118620784,-1.391558305389926,41.14369139335778,41.0716212195065,41.24066102558397,41.030679565832806,41.28568512423084,7.073037811073169,6.997469856910492,7.151949900573084,6.946094025159978,7.198227205602259,7.014837257676104,6.939423319011825,7.095452505987103,6.889481465967659,7.145892725804127,0.0459924175343962,0.08451990303873558,0.07724002183129608,0.07801459348763906
47,4.7,-1.4762363863066617,-1.5239252938629322,-1.4297547805039068,-1.5551265914306833,-1.4027448307833619,41.125064657366444,41.050673201367026,41.22174386224717,41.010523228839645,41.26683529193225,7.043936624101317,6.968581331423022,7.128051359847545,6.915129088858125,7.172796999032676,6.985618296544793,6.907571025344081,7.068159246465331,6.856511347686484,7.120347875741675,0.04708525667951269,0.08553533044007366,0.07973501421226148,0.08029411056062496
48,4.800000000000001,-1.4894036459710809,-1.538195777414018,-1.4410343733690292,-1.570148740679607,-1.413688087047365,41.10691909535221,41.03124552617752,41.2028919480169,40.98968057240758,41.24841810424201,7.016502547013504,6.940163604808277,7.102796914722828,6.882633481602114,7.1477244713267325,6.956994738430987,6.875741623009917,7.04109244151336,6.823910236607742,7.095903129534564,0.048580702022494426,0.08582321091968836,0.08131665495727525,0.08267540925172145
49,4.9,-1.5025052039840894,-1.5527064996247473,-1.4523593622172946,-1.5857249950879162,-1.4244246591044711,41.08823296038871,41.01103681749958,41.18470414139064,40.96884045353392,41.22960424795533,6.987766177503064,6.908891456759677,7.077610837770142,6.849826070088631,7.123959495276085,6.928641697483922,6.843551766206603,7.014887117483358,6.791462099428449,7.07129775027172,0.05017356870372636,0.08683366194552988,0.08435969050523262,0.08566767563837763
50,5.0,-1.5154810864527908,-1.5670778704435182,-1.4641735533876998,-1.6017322434257937,-1.4350691431410643,41.06891630040748,40.99094015330415,41.16543608519264,40.948072382237044,41.210710352043165,6.959282000928833,6.877380361315505,7.0526373946773715,6.81708185053827,7.100196204587478,6.899895662057032,6.811980235383672,6.989636349949894,6.758653655054428,7.046711444598544,0.051452158527909186,0.08724796594424333,0.08762851668093319,0.08882805728311105
51,5.1000000000000005,-1.5286655622829537,-1.5817187720604486,-1.475694534382512,-1.6183544203722386,-1.4457520867894575,41.05017067413127,40.97057253697368,41.146065456402816,40.92578741830657,41.191708132998954,6.9323347684123675,6.843815846294549,7.027988026078472,6.784267247235824,7.077985822606261,6.87108080380356,6.780099518005951,6.964541396321807,6.726430932835458,7.023189778421608,0.05301211883896828,0.08774645971456962,0.09208608989196154,0.09222093915792806
52,5.2,-1.5419992320709608,-1.596505762836185,-1.4872532031694083,-1.633675626067556,-1.4563499379593203,41.031096949881956,40.95004951800671,41.126526242638974,40.90366068443626,41.17257570304276,6.906662298471947,6.813706990591591,7.004729553810272,6.751487466643037,7.055615652809979,6.8423503388955496,6.7479531341380135,6.938990166498893,6.693063221292692,7.0004136718690075,0.0546262798333883,0.08823836231613313,0.09551128160934041,0.09551851618043994
53,5.300000000000001,-1.5555411707024918,-1.6104766362934475,-1.4989639662286924,-1.6500404114133107,-1.4668516632911635,41.01085534571724,40.929137092570336,41.106402484990554,40.882186584505256,41.15362271664015,6.8798212096080515,6.783085281795306,6.9827342952284015,6.7192041245249525,7.034141639769372,6.8137933352095965,6.717097945747142,6.914118143712697,6.6605802987554314,6.977476663560217,0.055756335032377535,0.08863269621010872,0.09982450671654775,0.09851009898277763
54,5.4,-1.5692138863477467,-1.6261073730433806,-1.5102094215819164,-1.6673696773909314,-1.4769022030085783,40.99142503304154,40.90785542659486,41.08745741212666,40.86061267336735,41.13476464506761,6.8527015436474965,6.7503027382059,6.9579679986102985,6.687009201044683,7.0127166170020185,6.786227653032259,6.685078487701764,6.8895124672677195,6.627876160809797,6.953797390262238,0.0579489757307321,0.08980099276590181,0.10383263020219902,0.10221698978297766
55,5.5,-1.5829651197345465,-1.6417945223050765,-1.5216570348789187,-1.684326478381667,-1.486319056584705,40.971161956497596,40.887467658771556,41.06846765750198,40.83727248274883,41.1174664961237,6.826133136524877,6.716307361129931,6.933311409312227,6.654978911390657,6.9913226874747965,6.758896669908033,6.653738499829561,6.864392805607546,6.5952652963697975,6.930309086149024,0.06006874371307891,0.09049999936521047,0.10850202409114784,0.10532715288899253
56,5.6000000000000005,-1.5967037059058353,-1.6579500971129812,-1.5335466127651975,-1.7004919501926432,-1.4964302810455419,40.95122811556159,40.86622399445944,41.049427163019125,40.81355038108776,41.09959398964298,6.799527240982371,6.682585358303352,6.909197802521494,6.6238546554719635,6.969994279621138,6.730367932730145,6.622832631057556,6.839081567353172,6.5623508790848435,6.9081935432033825,0.06220174217389185,0.091601584279843,0.11330622210907126,0.10812446814780774
57,5.7,-1.6102206808510031,-1.6728102672388316,-1.5443215414711835,-1.7173952593835278,-1.5065891167843677,40.931481792002444,40.84447020383954,41.03035003241452,40.78961519565611,41.081504371631254,6.77278771380845,6.652514282760567,6.886596024388286,6.592688180363464,6.948428197459286,6.70311545268853,6.592514910724226,6.813908869547054,6.530161793726563,6.885316564326299,0.06424436288382407,0.09293991428748782,0.1170408708138595,0.1106969794114141
58,5.800000000000001,-1.6238676168598694,-1.6891330048348514,-1.5557695422490405,-1.7343739157861153,-1.516744407837082,40.91213938984612,40.82177374605524,41.01065432797071,40.76542991091454,41.0643420279951,6.746056853411368,6.622946885573201,6.864202300330794,6.561369390204838,6.927858612494438,6.675876677660749,6.562959491570279,6.788898922749128,6.4979650870394705,6.862508532639016,0.06668173129290544,0.09444029095773487,0.12062770737879625,0.1129697155894247
59,5.9,-1.6374366899263357,-1.7050900873130064,-1.5681055011356817,-1.7520037463982339,-1.5277649239716227,40.89209412354123,40.79967103841794,40.99139046794609,40.7394208459631,41.04535937996569,6.719371306853354,6.5943804915590345,6.841840715728891,6.5306821989158665,6.907297691943387,6.648642102055549,6.533252757183857,6.764290884469702,6.465322193331332,6.840450321165566,0.06849229308866234,0.09585971476407451,0.12373011208492812,0.11551906364292241
60,6.0,-1.6506862532469553,-1.7220134584319826,-1.5796159802635374,-1.768978752312759,-1.5379101048654924,40.87138395460207,40.777152293682065,40.97235063306989,40.71622882237866,41.02740172002975,6.692746541702922,6.566296684722574,6.8193193150149,6.5000672761366545,6.886795860617448,6.621584499828492,6.5047353724881996,6.740310853676538,6.43278596373107,6.818837456896137,0.07119873908422258,0.09759916969391114,0.12651131514616276,0.11778774059416941
61,6.1000000000000005,-1.664475889461539,-1.7381052465481655,-1.5913770229146458,-1.7867319710308032,-1.5482102111458467,40.850788768980095,40.75500467923578,40.952140214008196,40.69211301278099,41.01068555157665,6.666698450883843,6.53896309760847,6.796543309460647,6.469512398860519,6.865927389540093,6.594990390761165,6.47478926665062,6.716866819344091,6.400646770813053,6.797330600506086,0.07336411181675984,0.0985677673862071,0.12879010592608875,0.12103877634673532
62,6.2,-1.678107467983529,-1.7530063560027074,-1.6025294206114642,-1.8034595454461049,-1.558928607841518,40.830105026609445,40.73203901256502,40.933707813647324,40.666171325794814,40.99350445333413,6.641428219886373,6.509765741079364,6.773151283685607,6.4390122819881945,6.845866750239078,6.5682268675354,6.444496554872669,6.693664089751129,6.368415238059323,6.7752127361340975,0.07523846769562159,0.100834400541153,0.13169277130312151,0.12458376743923028
63,6.300000000000001,-1.6922272614890266,-1.768961044814561,-1.61327064193864,-1.82090310802082,-1.5689717135483972,40.809261975412944,40.70987112155669,40.914795109160195,40.639278858933466,40.97610444040177,6.616509676716158,6.48157825210804,6.749788090118175,6.408556027815821,6.825501935510028,6.542094257891818,6.415017226797076,6.670074284113202,6.336731724495818,6.754949715480291,0.07784520143796048,0.10246199380175369,0.13410491900506738,0.12752852865806297
64,6.4,-1.705987179112582,-1.7857976171327765,-1.6252160666006037,-1.8380482517107088,-1.5788468303320773,40.78907521880839,40.687455214783846,40.895806991827364,40.61416831035683,40.95849366868157,6.591108920093107,6.452788057930727,6.7264114008722276,6.378079201257096,6.805731433693326,6.515776616351058,6.384905080120955,6.646327487413442,6.305566821216933,6.734259397288196,0.08029077526608641,0.10417588852175896,0.13681167147075035,0.13071120364624367
65,6.5,-1.7198505471225678,-1.8028007674437103,-1.6372410098215069,-1.8558445687482183,-1.5881215904617603,40.76699702651435,40.66325139433584,40.875918167963185,40.588659345975024,40.94115523944874,6.565380780466082,6.421627377852923,6.7029590161603725,6.347404827392143,6.785990959257791,6.489908438669906,6.354879067376845,6.622960580880902,6.2747719492186524,6.712923636755281,0.08277987881110171,0.10633338681367377,0.14066581915372467,0.1340407567520283
66,6.6000000000000005,-1.7334811992326544,-1.8195686868495229,-1.6492742073432134,-1.87443771003668,-1.598964950279567,40.74452592543277,40.6382358547534,40.8555947710144,40.56156853623338,40.921844040916035,6.539411538363632,6.39084287849241,6.679815578572106,6.316833340408939,6.765799085094084,6.46322979250428,6.325956373325831,6.599890773746871,6.244011415908079,6.692606053335319,0.08514723975315475,0.10867945813050284,0.14448635003984833,0.13696720021052
67,6.7,-1.7469349044119609,-1.836732570278582,-1.6613156343333455,-1.8922282158665502,-1.6087935615862237,40.72326103836036,40.61379957962068,40.83605427721993,40.53431733227775,40.904957822333046,6.513019913704587,6.362363497607721,6.657819329546622,6.286861000541798,6.7465513999966475,6.437341070410859,6.296825949125303,6.5773835553384,6.2125797008827455,6.672419371071002,0.08770846797261822,0.1111273487996236,0.14772791596945067,0.14027880310654872
68,6.800000000000001,-1.76120914237428,-1.8541573574058745,-1.6729934413353746,-1.9102858749126193,-1.6181615630248238,40.70105597125092,40.59074156347356,40.816015867529984,40.50794347148539,40.88872025759288,6.488384434864509,6.334330759982167,6.636279029094188,6.2569962392222,6.727265800257094,6.411622908645091,6.267575799507902,6.5546589662627515,6.179424701576026,6.65179813957353,0.09058195803524993,0.11263715202821345,0.1509741345560105,0.14354158337742495
69,6.9,-1.7749981408259419,-1.8710523862307067,-1.6847589148832838,-1.9285392231060472,-1.6282942888439624,40.67884725371262,40.56693571297531,40.79571790366424,40.48130614374466,40.87305718232683,6.463225760083367,6.306728202136917,6.615110331151319,6.22724492114763,6.707922842837962,6.3861329418107875,6.237864573115283,6.531554202835903,6.147248737207638,6.632406347954288,0.09314673567371146,0.11439109534446601,0.15419106450720133,0.14684481486030965
70,7.0,-1.7893694594010063,-1.8888021820878316,-1.695502706586354,-1.9474546433984532,-1.638410704106559,40.656250814737255,40.543753892465226,40.77545977305427,40.45296677637438,40.856970299651756,6.437463471499401,6.279513660607744,6.594024198139329,6.19754954917295,6.688516893222334,6.360538643593623,6.207742323873269,6.509313208014234,6.115351053160869,6.611723491518507,0.09664973775073882,0.11585294029452342,0.15725526876579243,0.1507854420704824
71,7.1000000000000005,-1.8038444021660474,-1.9059465285446202,-1.7063714229272375,-1.96603622408935,-1.648556891908216,40.63399035667069,40.518546406850454,40.75475833166539,40.425262090433534,40.84016591417394,6.412793858240665,6.252382772556711,6.573028671710293,6.167909688348785,6.670403494489418,6.335273657501234,6.178785342902593,6.486635968606131,6.084068785633931,6.591465853901937,0.09978755280869134,0.11810596240746918,0.16032294957679083,0.15392531285176903
72,7.2,-1.8175611774499076,-1.9233027224433346,-1.7172083657890158,-1.9849811712368983,-1.6586870077665932,40.61113595752891,40.493349595552424,40.73491212387489,40.39704987465475,40.824047241745006,6.388648241979066,6.2253194736068505,6.552381056901181,6.138302441639491,6.65174887727164,6.310097416004702,6.150420694676817,6.464443860365231,6.052277243726649,6.5720250961705995,0.10304717832715937,0.12078126416123425,0.16353079164716533,0.1570115828442069
73,7.300000000000001,-1.8316082846986736,-1.9397691038261775,-1.7293606671062736,-2.0035184786610944,-1.6684847112132137,40.58863016031677,40.46863933025362,40.71565667334478,40.36883591642298,40.806776267333454,6.364464218571778,6.198331764639098,6.532187792869013,6.1069671707238555,6.634474879041601,6.2850030390019604,6.120343452351758,6.442536894528311,6.021211096799087,6.552628988407264,0.10520421835995197,0.12350867154557932,0.16692801411495717,0.16109672108827633
74,7.4,-1.846344250032809,-1.95602442536555,-1.7398487682359027,-2.0234916019329785,-1.677645321908959,40.566965702922474,40.444143503845446,40.69609718654665,40.33880721005509,40.79096423684261,6.34041404164056,6.171415279074922,6.512019692725128,6.074413566449334,6.617250683468872,6.25974234679614,6.091805428037704,6.420148913896893,5.988236610791815,6.533095226953318,0.10808782856482368,0.12597684135060305,0.17030220682510322,0.16417174292959436
75,7.5,-1.8599067138525132,-1.9727148324031778,-1.7513821639648874,-2.042084502743497,-1.686559115138073,40.544382692646785,40.41940289813921,40.67552887678998,40.31028365672871,40.77521399967952,6.315603992088223,6.141314691222478,6.491871550096067,6.041813413253559,6.600300075902195,6.234869551996188,6.062850507041338,6.3979061200749605,5.956656455753628,6.513669380188396,0.11066633421914518,0.12806298932538596,0.1752784294367946,0.16752780651681132
